id;Piece ID;image_url;xml_url;lyrics_xml;lyrics_length;lyrics-gpt-4o-2024-05-1_try_1;lyrics-cogvlm_try_1;lyrics-cpm_v2_5_llama3_try_1;;
40;M02-314;https://musicatradicional.eu/sites/default/files/images/mision_m02/314_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-314.xml;"Seguidillas manchegas van por la calle; como son tan boleras, No.hay quien las hable, no.hay quien las hable; no.hay quien las hable;Seguidillas manchegas van por la calle.";191.0;"Se-gui-dil-las man che gas Van por la ca lle,
 Co-mo son tan bo-nas/no hay quien las ha
 ble/no hay quien las ha.  
";" 
     Se-gui-di-las man-che
     Co-mo son tan do-le
     No hay quien las ha
     Se-gui-di-las man-che
     gas Van-por la ca
    ";"Pimilla del Valle = Hde Septiembre
Se-guiri-das man-che

Co-mo so-n-tan bo-le    le ro-sa No-hay qui-en-las ha-a.
ble, Mo-hai quie-ner-la a bi-yNo hay-quien-lo-r-as.

Je gu-i di llas ma-ne he ga s Van-or lo ca lle. 
Dico: Clotilde Santtos Podriquez - 63anos-de Pinilladel Valla-Gnendio en Pinielal Vallc-Vallle.";;
41;M02-315;https://musicatradicional.eu/sites/default/files/images/mision_m02/315_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-315.xml;"Esta noche.es nochebuena y mañana Navidad; y.esta rá. Pastores venid, zagales llegadA.adorar al niño que.está.en el Portal";144.0;"Esta noche es Noche-Buena
Y ma-ña-na la Vi-rgen de pa-rto
Bajo las do-ce na-vi-dad fies-ta-ra
Pas-to-res venid Za ga les lle-gad
A a-do-rar al niño 
Estas en el por-tal";"
    Yes ta na
    No vi daol yes ta na
    Pas-to-rese-mid Za-ga-le-le
    Gad- Ha-do-rar al ni-no Lestan el Por-tol
    ";"
Na-vi dad Yes-ta ra
pa-ri-
gad A do-ral mi-nodues-to'en el?
";;
42;M02-320;https://musicatradicional.eu/sites/default/files/images/mision_m02/320_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-320.xml;¡Oh, mi buen Jesús! ¡Oh, mi buen Pastor! Que la vida diera En la cruz por vos.;82.0;"¡Oh!, mi buen Jesús,
¡Oh!, mi buen Pastor.
Que la vida diera
en la cruz por vos.";"
    oh, mi buen je-sus-!
    oh, mi buen pas-tor-!
    que la vi-ola die-ra en la cruz por vos-
    ";"
Oh ¡mi buen Je - sus! Oh, mi buen Pastor.
";;
43;M02-322;https://musicatradicional.eu/sites/default/files/images/mision_m02/322_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-322.xml;Esta no che.es noche buenay mañana NavidadQue.esta rá. Danos, danos, danos, si nos hasde dar, que la noche.es corta y.hay mucho que.andar.;156.0;"Está 

no 

ches 

buena

Y 

la 

Vir 

gen 

de 

par 

to

Ya 

nos 

na 

na

Na

vi 

dad 

doc 

ce 

pa 

riz 

ta 

rá

Da 

nos 

da 

nos

da 

nos

Si 

nos 

has

de 

dar

guía

la nos

ches

cor 

to

Y 

hay 

much

cho

quan

dar.";"text
    Es - ta mo - ches No - che - bue - ma Y ma - la vir - gen - de par - to Ya las ma - na na - vi - dad Resta na. Da - nos, da - nos, da - nos Si nos has de dar que la noches con ta Y hay nu - cho - quean - dar.
    ";"Na-na Na-vi dad - Pues-ta ra Do. nos da-nos; do-se pa-ri ri-
da-mo-s Si no ha-rs-de dar-la zu-lu me-ces cor-to a Thay mu.
cho-gue-dar
12

Dict: Elisa Farcia Hermanando 74manos-,de Pascafraria.Laprendio en Roscafria.

51/11";;
44;M02-323;https://musicatradicional.eu/sites/default/files/images/mision_m02/323_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-323.xml;Esta no che‿es Nochebuena Y no‿es noche de dormir que‿está la Virgen de parto Y‿a las do ce‿ha de parir Y‿a las do ce‿ha derir Danos danos danos Si nos has de dar que la no che‿es corta Y‿hay mucho que‿andar;224.0;"En la calle del Turco le mataron a Prim,
sentadito en su coche con la guardia civil.";" 
     En la cale de Turco Turco le ma-ta-ro a Prim, Sen-ta-di-to en su co-che con la guardia ci-vil
    ";"
    arco
";;
45;M02-328;https://musicatradicional.eu/sites/default/files/images/mision_m02/328_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-328.xml;Gracias a Dios, morena, que ya ha llegado el día que tenías tan deseado.;83.0;"Gracia sa Dios, mo - rena,
Luz yo hallé,
gado el dia que te niñas
Tan de - se ando";" 
     Alfa-cias a Dios, mo-re-ma,
     Tan de-se,
     a-do.
    ";"El mismo texto a lo largo
de 329.
(En el medio)
328. Miraflores 
del Sierra = Modo Septiembre 
1964 (Cantante) guisa desepul-
tado-avispera-de-bodas).
116=1:
2    I   B3 neve-metodoia
11B reme-nec-todi-a

F - rra-cias Dios mo re na -
ga-do do '61 di aguete ni-as.
do o Toda Bodda's Nº 32g.

Dict: Petronila Patierrerz ""farcla-gianos-defudalitz La-aprendien Miraflor-dela-sierro.""
765 III IIJ C45 J5I";;
46;M02-329;https://musicatradicional.eu/sites/default/files/images/mision_m02/329_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-329.xml;Que ya_ha llegado, gracias a Dios morena, que ya_ha llegado el día que tenías tan deseado. Que ya_ha lle;117.0;"Que ya ha lle-ga-do.....

fra-cia-as a Dios mo-re-na

Que ya ha lle-ga-do el... ....

a que te-ni-as tan de-se- ... 

.... o.... do.";"text
    Que ya he ga-do - ra-cias a Dios-mo - re - ma
    Que ya he ga-do - el - di-a que te - ni-as Tan de-se
    a-do
    ";Miraflores del Sierra = Mde Septiembre 1944;;
47;M02-330;https://musicatradicional.eu/sites/default/files/images/mision_m02/330_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-330.xml;Esta noche_es Nochebuena Y mañana Navidad Dame la bota, María, que me voy a_emborrachar, que me voy a_em borrachar Y_ande y_ande y_ande, la marimorena, y_ande y_ande y_ande que_es la Nochebuena.;225.0;"Esta noc he bu e na
y má na na - vi  -- dad! ---- Da me la   bo ta, Ma ri a,----que me
voy em bo rra  char,----Que me voy em bo rra char.
Yan de yan de yan de la Ma ri mor e na
Yan de yan de yan di gu es ta ---- No che ---- bu e na.";" 
     Es-ta-mo-che No-che-bue-na
     Yo-vi-dac, Damela bo-ta,ma-ni-a,
     Que me voy a em-bora char,
     Que me voy a em-bora char.
     Yan-de-yan-de-yan-de-la ra-mo-re-na,
     Yan-de-yan-de-yan-de-la ra-mo-re-na.
     No-che-bue-na.
    ";Miraflores del Sierra = 4/2;;
48;M02-331;https://musicatradicional.eu/sites/default/files/images/mision_m02/331_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-331.xml;Aguinaldo te_he pedido, No me le_has querido dar. ¡Ojalá que se te seque la tripa del cagalar, la tripa del cagalar! Íbamos andando y nos encontramos un frasco de vino_y nos emborrachamos, un frasco de vino_y nos emborrachamos.;262.0;"A-guinal-do te tra-ei-do, No me le has - que - ri - do dar. ¡O-jo, la que se gue - La tripa del-pa-ga-la-ri, Lo tripa del Ca - ga - la - ri, I - ba - mos an - dan - do y nos encon – tra - mos.  Un frasco de vi - no y nos em - bo – rra - cha - mos.
";" 
     No mehas que te diga,
     Que la tripa de la gavina,
     Es la que te hará bailar,
     Y no te pasará nada.
     Un fraso de vi-nyos em bo-za,
     Un fraso de vi-nyos em bo-za,
     Un fraso de vi-nyos em bo-za.
    ";"A guinal-nal do tehepe-di-do,
No me lehas - queri-dó
mos an dandô y nos conframos -
Un frasê co di vi noy nosem.
bo rra chamós Un fracaso vîn-noys em bo-rdâs:
DICTO: Isidoro Fomaleiz Esteban-42 anos; des Miraflores das Lago-prendio en Miraflor esdel aFierma III-X3 Nº 331. (El mismo texto del n°330)";;
49;M02-332;https://musicatradicional.eu/sites/default/files/images/mision_m02/332_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-332.xml;"En la sierra sembré trigo a medias con un paisano. Y luego vine_a coger pamplinas para_el canario; pamplinas para_el canario. En la sierra sembré trigo.";174.0;En la sie-rra sem-bre-tri-go A- sa-mos y -- lue-go vi-ne-a co-ger Pam--pli-nas pa-ra eel ca-na-rio;"En la siebra semibretrigo,
    A me-dias con umpai,
    Sa-no,
    Y lue-go vi-nea co-ger,
    Pam pli-
    nas parael ca-na-río,
    Pam pli-nas parael ca-na-río.
    En la siebra semibretrigo,
    No superon dar más texto.
    Dicto: ""Isidoro Fonealíz Esteban-4 canzones de la Sierra aprendio en Miraflores de la Sierra.""";"
En el día y en la noche
y sin importar si es verano o invierno,
si está soleado u oscuro.
Si hay risas a tu alrededor 
o llantos. Si te sientes solo  
en un gran mundo.

Y no estás seguro ni sabes qué hacer con tus sentimientos?
No tengáis miedo para ser vosotros mismos

no necesitamos superponer sobre vuestros rostres los colores más brillantes;
solo tenéis que vivirla como lo haría cualquier persona normal:
con sus propias manos levantarán su propia bandera individualmente;

porque cada uno tiene una historia única dentro de sí mismo,

una parte singularista; 

un pequeño pedazo único entre todos nosotros - ¡eso hace nuestra humanidad!
";;
50;M02-333;https://musicatradicional.eu/sites/default/files/images/mision_m02/333_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-333.xml;A las tenajitas de miel. Que son buenas para comer. Que te zurro, que te zurro, que se ponga María de culo.;119.0;"A las tenajitas de miel
Que son buenas para comer.
Que te zurroquete,
zurroquete, zurroquete.
queso pongamos Maruja de culo.";" 
     A las te-nas de miel Gueson buenas pa-ra co-mejuelo,
     Zu-ro, que te Zu-ro, que pon-ga Ma-ni-a de cu-lo.
    ";"
    A laste- na - ji-ta so-mi-el Que sen bu-e. nas-pas-ra-co me-nu-zete
";;
51;M02-335;https://musicatradicional.eu/sites/default/files/images/mision_m02/335_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-335.xml;Anda, morena, anda, morena Anda, morena que_en tu jardín se cría la yerba buena, que_en tu jardín se cría la yerba buena.;138.0;"Anda morena, anda morena,
Anda morena, rená.
¿Y entre jardines criá?
La yerba buena.
¿Y entre jardines criá?
La yerba buena.";" 
     Andadamo re-na, Andadamo re-na,
     Lucentu jar-dinse cri-a la yer-ba.
     Bueno-lucentu jar-dinse cri-a la yer-ba.
    ";"
    An-dam, o re- na Am-da mo-re
";;
52;M02-336;https://musicatradicional.eu/sites/default/files/images/mision_m02/336_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-336.xml;Don Vicente, don cabeza de melón, si vas a la plaza, la plaza mayor, verás los lechuguinos bailando_el rigodón, con zapatitos blancos y medias de color.;174.0;"Don Vicente, don Vicente de melón

Si vas a la plaza, la plaza mayor,

verás los lechuguinos

bailando el rigodón

con zapatitos y blancos y medias de color";" 
     Don vi-cen-te, don ca-le-zá de me-lón, Si'l 
     vas a la pla-za, la pla-za fló-yon, Ve-rás los le-chu-
     qui-nos ba-i-lan del ri-go-don, Con za-pa-ti-tos blancos y
     mu-dias de co-lo-r.
     La niña del centro re-pi-Ésta me-levo Por la hermosa Parce una rosa.
     ";"Don - Viente don
Co- be2 a do me lo'1

qui-nos-bai-lan-doel-ti-to9 bl-an-c0s Y.

Unam-ina-laque-st-a-Rosa-con-ro-sa en el centro to-dol-co: Esco-gela-mas Florida-y hermo sa La nin-del-centro-r-o-p-h-e Est-am-lel-lo Por lin-day y he rmos Par-cee an-ca ro-

Dicto-Josef-atros-Dominges-de-Mira-flores dela-fierra.";;
53;M02-337;https://musicatradicional.eu/sites/default/files/images/mision_m02/337_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-337.xml;Si quieres que yo te quiera ha de ser con condición, que lo tuyo_ha de ser mío y lo mío tuyo no.;104.0;"Si quieres que yo te quiera ha de ser con condición
que lo tuyo ha de ser mío y lo mío tuyo no.";" 
     Si quie-res que yo te quie-ra ta-le ser con-con-dic-ion
     Lue- lo tu-yo deser mi-o y lo mi-o tu-yo no
    ";"
texto
";;
54;M02-339;https://musicatradicional.eu/sites/default/files/images/mision_m02/339_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-339.xml;Tristes Carnestolendas Qué tristes vienes Qué tristes vienes  Con cuaren ta‿y seisdías  Qué traeis de viernes Que traeis de viernes;146.0;Tris-tes car-nes to – le – mas que tris-tes vie – nes Que tris-tes vie – nes con cua – rentay seis di – as Que traiste vie – rnes Que tris-tes vier – nes;" 
     Tris-tes car-mes-to-le-n-das Que tris-tes vie-nes
     Que tris-tes vie-nes Con cua-ren-tay-seis di-as
     Que trae-siolo vier-nes Que trae-siolo vier-nes
    ";"
Canción
de Carnaval

Tris-tes Car-rnes. to len-das Guer-tri-s tes vie-nes.
Que tr-is-te ses Vie mes Con-cua-ren-ta-y se is di-as-
Zue tra-e-i-side vier-ne es Quen-trae-ls De-vie-re nes-

Dicto: Agustin-farci-al-orlo-to-Gonos-defuadailix delau.Lapremio-enfuadaliz-del-la Sierra,
";;
55;M02-340;https://musicatradicional.eu/sites/default/files/images/mision_m02/340_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-340.xml;Noche buena, Nochebuena  Cuánto tardas en venir  Que te‿estamos esperando  Có mo‿a lasflores de‿Abril  La Virgen va‿en cinta Lar ga‿es la jorna da  Vamos a‿ayudarla Que vendrá cansada;209.0;"Nochebuena, Nochebuena
Cuánto tardas en venir
Lutet estamos esperando
Como a las flores de abril

La Virgen va en cinta
Largas la jornada
Vamos a ayudarla
Que venga cansada";" 
     Po-che-buena, Po-che-buena,
     Canto tar-das.

     En ve-nir, Luces ta-mos es-pe-ran-dol,
     Co-moa.

     Las flo-res del-bril,
     La virgenua cin-ta Largaes la joz.

     Na-da, Na-mosa-yu-don-la Que ven atra can-sa-ola.
    ";"
En el tiempo del cielo, cuando los árboles se inclinaban
Noche y día - sin cesar; Noches que no tienen fin.
Cuando tuve a ti en mis brazos,
Y te dije: ""Mi amor es para siempre"".
";;
56;M02-341;https://musicatradicional.eu/sites/default/files/images/mision_m02/341_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-341.xml;"Mañanita de San Juan Asomatea la ventana Y verás los segadores segando trigoy cebada
_ _";105.0;"Mañanita de San Juan
A somata la ventana
Y verás los segadores
Segando trigo y cebada";" 
     Ma-na-ni-ta de San Juan A-so-ma-tea la ven-ta-na y ve-ra-s los se-ga-ros se-gan-do tri-goy ce-ba-da
    ";"
    Romancillo
";;
57;M02-342;https://musicatradicional.eu/sites/default/files/images/mision_m02/342_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-342.xml;Para bien entrado mayo Para bien abril sali do .Para_echar un lindo mayo Licencia, señores_os pi do;114.0;Mi mo─ re ─── na-ma-ya-do-───. A su-bir los- es-ca-lo-nes, i cuanto ya── leu-na-mo. En al-gu- nas o-ca sio nes!;" 
     re- na- sion 
     en el cielo 
     ";"Más allá
-    -   -
los es-ca-lo -- nes --
re na siones!

Cuanto va Enal gu.
A su-bi-r-
na-sa-o-c-a-

Dicto: Andres Alonso Forcen 4'tanos. De Navalaforcune La aprendio en Nava-lafuente.";;
58;M02-343;https://musicatradicional.eu/sites/default/files/images/mision_m02/343_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-343.xml;"Tristes Carnestolendas qué tristes vienes qué tristes vienes Con cuarentay seis días Todos de viernes Todos de viernes
_";136.0;"Tris-tes carnes to-lien-das- Qué tris-tes vie-nes

Qué triste vie-nes- Con cua-ren-ta y seis di-as-Todos de

vie-nes- Todos de vie-nes";"
    Tris-tes Car-ne-to len-das Que tris-tes vie-nes
    Que tris-tes vie-nes Con qua-ren-tay-seis di-as To-dos de vie-nes
    To-dos de vie-nes
    ";"
    Que triestes, vienes
        Con cuan- ren-tay-sei-di-as-
            To-dos-de

";;
59;M02-344;https://musicatradicional.eu/sites/default/files/images/mision_m02/344_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-344.xml;"La Noche buena del añoNo se puede comparar Con lo que yo me divierto Viendoa mi suegra bailar ,Viendoa mi suegra bailar. Tu garganta, niña Es tan clara_y bella Que_el agua que bebes Se elarea en ella
_ _";228.0;"La Noche buena del amor,
No se pued del compar,
con lo que yo me visto,
Veniendo a mi suegra a bailar,
vinendo a mi suegra a bailar.
Tu garganta niña, es tan clara y bella,
recuerda cuando besé la estrella.
";" 
     La noche buena del ano — No se puede del companion.
     Ror — — Con lo que yo me di — Viven a mi sueño.
     GRA — BAILAR —, Viven a mi sueño.
     Tu garzon ta, mi na, Es tan clara, be la — Que la que be beseda.
     Re-a-en e-lla — 
    ";"que yo me di - vicer- to
Vriendo a mi sue-
gracia Vien-do-a-mi-sue-gra-bai-lar-..
Tu-gara-tan, ni-nani-, Es tan-cia-ray be-se Seela-quag-be bes-eSecla-

re-o en e--lla 5

Dict: Andres Alonso Forcén-47anos-de-Pavalaforénte-Laaprendio-en-Navaafuente--";;
60;M02-345;https://musicatradicional.eu/sites/default/files/images/mision_m02/345_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-345.xml;Para bien entrado mayo Para bien abril sali do .Para_echar un lindo mayo Licencia, señores_os pi do;114.0;"Pa-ra bien en-tra-do Ma-yo,
Pa-ra bien de bri-sa li-do,
Pa-ra echar un lin-do may-o,
Li-cen-cia, se-ño-rid-o.";" 
     Pa-ra bien en-tra-do Ma-yo, Pa-ra bien bril-sa. Li-do. Pa-ra-echar un lin-do Ma-yo, Li-cen-cia, se-no re, do. Pi-do.
    ";"Per-ora bien en-trada-do Mayo-, Po-ra-bien Do May-o
Do li do Pa-rar un lin-dó Ma-yo Lá-cen-ci-a Se-no-nrds Os

Dict: Andres Alonso Forceén - 47 anos; Na-vala-fuente. Con-pendios in Nav-al-fi-un-te.";;
61;M02-346;https://musicatradicional.eu/sites/default/files/images/mision_m02/346_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-346.xml;"La primer seguidilla Siempre va mala Porque sale del cuerpo Avergonzada. ¡Yo lé Yo lé con olé! ¡yo lé yo le!
____";130.0;"La primer seguidilla 
siempre va mala, 
porque sale del cuerpo
avergonzada.";" 
     La primer se-gui-di-la - siempre va ma-la
     Por-que sa-le del cue-ro pa-ver-gon-za-ola.
     Acompanada del ""arabel""
     El ""arabel"" es un instrumento de percusión compuesto a base de los huecos extremos de las patas de los cordobes. Se explica aparte.
    ";"Per-que-sa-le-del-cuer-po-A-ver-oom-a-la
Yel-yo-con-on-lay-so-Ye-lo-you-
El-arra-bell-es-un-instrumen-to-de-percusion-com-pas-tos-as-dela-hues-coes-ex-trer-moes-da-lar-nal-des-cor-do-rers-se-explic-ca.
Yo-he-gu-en-te-re-fi-go-Bus-car-vie-jon-Gaf-ren-di-an-ei_Bust-bar-u-i-fio_.

Dicho: MauricioRiverofilitiguiin.84anos:-deBusterwiclo.LagrenndienBuscarviego_";;
62;M02-347;https://musicatradicional.eu/sites/default/files/images/mision_m02/347_result.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m02/m02-347.xml;"A_esta puerta_hemos llegado Señores, paracantar Si_us Ardía la zarza, y_ardí ael espino, y no se quemaban José yel Niño
tedes dan la licencia Para poder empezar _ _";191.0;"A esta puerta hemos llegado
Señores para cantar
Y si nos dan la licencia
Podramos dar a empezar

(Estribillo que se canta
Al dar fin la relación)

Ardía la zarza, y ardía
Del espino,
Y no se quemaban,
Y no sé y el Niño.";" 
     ""Es— ta pu— ta— mos le— ga o— la— se— no— nos pa— ra— can— te des— olan la li— deen— ci— a pa— ra— pa— dreme—"" 

     ""Estrillo que solos ecanta al dar fin a la racion—"" 

     ""Ar— o— la — saca— jarde—"" 

     ""y no se que— ma— dan ta— so y el Ni— mo—""
    ";"Bustarviento = 40 Septiembre sobre el cielo
""Peticiones del Amor"" (Rondas des Nochebuena)
(31) 
506    X.1:2-3   Vx.
Xw.:     Rondo... A=72 #4#8 I III II IV VI VII VIII IX XII XIII XIV XV XVI

A es - to purificar-take-mos-gaildo-, Se-nom-res-paa-con., tet-des dan-la-lilien-cia-Pan Para-dolcerempe-

Estribillo que solo segunda al dar fin en relacién:
Ar di-a lo a zar.-20,yardi-
del es pino yo no se quieme an Jelso-yeyl Non--J.

Dios mío Padre tuyo aprendiendo Buslarvigio Caoprendiobusiarvio,";;
